time_ms,vm_PC,vm_NC
-188.0,-0.17304768555619648,-0.07434508428722168
-187.0,-0.2218401858820752,-0.0691067619115366
-186.0,-0.2706326875435529,-0.06386843923291984
-185.0,-0.31942518827370653,-0.05863011591741109
-184.0,-0.33983952487518443,-0.05463017922414088
-183.0,-0.36025386079517835,-0.05063024251843845
-182.0,-0.3806681982181996,-0.04663030598532399
-181.0,-0.4010825345485247,-0.04263036900846897
-180.0,-0.42149687048807566,-0.03863043164083958
-179.0,-0.4238256712832363,-0.03803296213426634
-178.0,-0.426154473190121,-0.037435492627693176
-177.0,-0.4284832747069189,-0.036838023121120035
-176.0,-0.43081207607256644,-0.036240554005321335
-175.0,-0.4331408771449365,-0.035643084498748125
-174.0,-0.42936349219965736,-0.034958511396147245
-173.0,-0.42558610701886773,-0.03427393800996174
-172.0,-0.42180872204765635,-0.03358936419959258
-171.0,-0.4180313371023772,-0.032904790555754494
-170.0,-0.4142539518735133,-0.032220217009413285
-169.0,-0.4092946441253613,-0.0286644866750562
-168.0,-0.40433533580513775,-0.025108755260276675
-167.0,-0.3993760277797765,-0.02155302426330523
-166.0,-0.39441672055899285,-0.01799729351045261
-165.0,-0.389457412791284,-0.014441562617353297
-164.0,-0.38279972816422214,-0.0174947119434778
-163.0,-0.3761420448740084,-0.020547861533630057
-162.0,-0.3694843605102871,-0.023601010461855358
-161.0,-0.36282667695673304,-0.026654160329904333
-160.0,-0.35616899259301166,-0.029707309920056667
-159.0,-0.3565080442122179,-0.02762348766928043
-158.0,-0.3568470960947647,-0.025539665419191598
-157.0,-0.3571861479975559,-0.023455843831029825
-156.0,-0.3575251996167623,-0.02137202170768766
-155.0,-0.35786425176333697,-0.01928819972093933
-154.0,-0.3468122098776211,-0.016415061238223182
-153.0,-0.3357601674506682,-0.013541922767939153
-152.0,-0.32470812489628137,-0.010668784731108112
-151.0,-0.313656083016941,-0.0077956462483920064
-150.0,-0.30260404084764053,-0.004922507549633899
-149.0,-0.2946493152170527,0.006434757176376966
-148.0,-0.28669458987194724,0.01779202263530255
-147.0,-0.27873986442175924,0.029149287807974097
-146.0,-0.27078513909689794,0.04050655353024018
-145.0,-0.26283041372965077,0.05186381847903704
-144.0,-0.24551716850712355,0.06239392292562
-143.0,-0.228203922081432,0.07292402779861942
-142.0,-0.21089067642085238,0.08345413222564554
-141.0,-0.1935774302787457,0.09398423643671794
-140.0,-0.17626418461736998,0.10451434157374519
-139.0,-0.15187417201430664,0.10706317129845384
-138.0,-0.12748415941682256,0.10961200197125913
-137.0,-0.10309414582308331,0.112160832405969
-136.0,-0.078704133808628,0.11470966303070021
-135.0,-0.05431412121114385,0.11725849372943782
-134.0,-0.055226193723318134,0.11699177805733653
-133.0,-0.056138267310419994,0.11672506306517355
-132.0,-0.05705033971940942,0.1164583477838467
-131.0,-0.05796241196755579,0.11619163252765587
-130.0,-0.0588744844823993,0.11592491769075676
-129.0,-0.06169557728093404,0.1104912484505028
-128.0,-0.06451666957838463,0.1050575792511983
-127.0,-0.06733776161180752,0.09962390973979174
-126.0,-0.07015885485476989,0.09419024054048718
-125.0,-0.07297994688819275,0.0887565703547214
-124.0,-0.07644489975788189,0.08134469789802916
-123.0,-0.07990985273396453,0.0739328242298153
-122.0,-0.08337480581323184,0.0665209509386081
-121.0,-0.08683975839933628,0.05910907698680948
-120.0,-0.09030471108782921,0.05169720387600224
-119.0,-0.08739821837014998,0.043354518256442924
-118.0,-0.08449172621121305,0.035011832503199655
-117.0,-0.08158523323588132,0.02666914753844266
-116.0,-0.07867874094461873,0.018326461703616986
-115.0,-0.07577224888886648,0.009983775930129488
-114.0,-0.07476899132070026,0.00397682733531879
-113.0,-0.07376573414330861,-0.0020301214212321284
-112.0,-0.072762476973729,-0.008037070177783016
-111.0,-0.07175921940556289,-0.014044018953680988
-110.0,-0.07075596183739669,-0.02005096766215781
-109.0,-0.06757782828992603,-0.022668283685717033
-108.0,-0.06439969417765629,-0.02528559984160207
-107.0,-0.06122156063587361,-0.027902915335560087
-106.0,-0.058043427172030725,-0.030520231311045164
-105.0,-0.05486529269254851,-0.03313754872163408
-104.0,-0.04014679467035001,-0.033781104288803536
-103.0,-0.025428296970047674,-0.0344246604028983
-102.0,-0.010709799680076576,-0.03506821706950772
-101.0,0.004008698020225764,-0.03571177292026196
-100.0,0.01872719532975364,-0.03635532875077197
-99.0,0.025459195127402027,-0.036613697992975584
-98.0,0.032191194925050355,-0.036872067209246955
-97.0,0.03892319392708771,-0.03713043642551821
-96.0,0.04565519351515773,-0.03738880592537434
-95.0,0.052387193703580574,-0.03764717514164571
-94.0,0.07098493505625275,-0.03536191082063432
-93.0,0.08958267827748174,-0.03307664783647119
-92.0,0.10818041975548064,-0.030791384084526974
-91.0,0.12677816187726962,-0.028506120026856187
-90.0,0.14537590399214378,-0.02622085704269307
-89.0,0.16276624970321807,-0.02229846165223584
-88.0,0.1801565952296244,-0.01837606621370451
-87.0,0.19754694083897145,-0.014453670559906784
-86.0,0.21493728667747966,-0.010531275121375482
-85.0,0.2323276320764523,-0.006608880546773519
-84.0,0.23884724897131743,-0.003382422025052791
-83.0,0.24536686663598656,-0.00015596452876544452
-82.0,0.25188648298961497,0.0030704939929553465
-81.0,0.25840609988448004,0.006296951157583815
-80.0,0.26492571694018835,0.00952340891152352
-79.0,0.26173051389239305,0.011048424714873741
-78.0,0.2585353116547648,0.012573439986515344
-77.0,0.2553401099640618,0.014098455506280833
-76.0,0.25214490665292594,0.015623471572971616
-75.0,0.2489497046786384,0.017148486972047225
-74.0,0.24035481822504895,0.016545467863741288
-73.0,0.23175993258731464,0.015942449567825093
-72.0,0.22316504722073313,0.015339430717171582
-71.0,0.214570161024796,0.014736411686118164
-70.0,0.2059752753870619,0.014133393106617233
-69.0,0.1919958978967353,0.010927716461432313
-68.0,0.17801652168624846,0.00772203975544866
-67.0,0.1640371456866757,0.004516362471165852
-66.0,0.15005776861225942,0.0013106853271298317
-65.0,0.13607839250896242,-0.0018949907963748496
-64.0,0.13356212808622006,-0.0009696690320593639
-63.0,0.13104586384387767,-4.43472873007564e-05
-62.0,0.12852959931394572,0.0008809750837428781
-61.0,0.12601333507160337,0.001806297112086263
-60.0,0.12349707082926088,0.0027316189119555097
-59.0,0.13071490926512047,0.005182158486967599
-58.0,0.13793274746546952,0.007632697974136992
-57.0,0.145150585179692,0.010083237758727397
-56.0,0.15236842361555153,0.012533777065496843
-55.0,0.15958626181590058,0.014984315824653711
-54.0,0.17464744442836436,0.01954410986145015
-53.0,0.18970862783075132,0.024103903503204037
-52.0,0.20476981056854174,0.028663697046041214
-51.0,0.21983099343865814,0.03322349100558517
-50.0,0.2348921762698705,0.037783284494769004
-49.0,0.24846514890354196,0.04211767512008951
-48.0,0.2620381214891391,0.04645206453320099
-47.0,0.27561109367907,0.05078645478151484
-46.0,0.2891840669746684,0.0551208447929824
-45.0,0.30275703937986553,0.05945523420609391
-44.0,0.307166057075394,0.06335019957775498
-43.0,0.3115750744997697,0.06724516524831022
-42.0,0.31598409201489797,0.071140129142189
-41.0,0.3203931093911994,0.07503509459679057
-40.0,0.32480212772218303,0.07893005992037751
-39.0,0.3187949455131598,0.0844356554113021
-38.0,0.3127877625293317,0.0899412500863715
-37.0,0.3067805803203084,0.09544684557160799
-36.0,0.3007733980040955,0.10095244106253255
-35.0,0.29476621512745704,0.10645803655345716
-34.0,0.28617212492726163,0.10971572574602882
-33.0,0.2775780334415384,0.1129734149386005
-32.0,0.26898394387733787,0.11623110494702736
-31.0,0.26038985367145445,0.11948879413959908
-30.0,0.2517957621914193,0.12274648306883026
-29.0,0.24671604516666476,0.1271174830149595
-28.0,0.24163632728658907,0.13148848272368055
-27.0,0.2365566102618345,0.13585948161654643
-26.0,0.23147689190023177,0.14023048132526755
-25.0,0.2263971742834967,0.14460148127139677
-24.0,0.2042057541674216,0.14402617269258272
-23.0,0.1820143330675236,0.14345086434290394
-22.0,0.15982291334859844,0.142875556531871
-21.0,0.13763149241666825,0.14230024816263523
-20.0,0.11544007305858035,0.1417249398414736
-19.0,0.10334510687248569,0.13886255856598262
-18.0,0.09125014094367477,0.13600017534468245
-17.0,0.07915517457718013,0.1331377931432366
-16.0,0.06706020893195394,0.13027541128036452
-15.0,0.05496524300919976,0.12741302813631683
-14.0,0.06293739803183811,0.12051713497653879
-13.0,0.07090955287407655,0.1136212402492939
-12.0,0.07888170748513432,0.10672534708951595
-11.0,0.0868538622792986,0.09982945246545585
-10.0,0.09482601795605183,0.09293355829072569
-9.0,0.11162852657247693,0.08307531586982528
-8.0,0.12843103591969263,0.07321707161120268
-7.0,0.14523354466286426,0.06335882921623473
-6.0,0.16203605314963265,0.053500584662749776
-5.0,0.17883856260057251,0.04364234066815502
-4.0,0.181238303695,0.047781995282465996
-3.0,0.18363804418315038,0.05192165073910408
-2.0,0.18603778546691185,0.05606130445393196
-1.0,0.1884375256974099,0.060200959511983454
0.0,0.1908372670014155,0.06434061412629452
1.0,0.19454012933599546,0.07801075564832624
2.0,0.1982429916970472,0.09168089664502474
3.0,0.2019458544295262,0.10535103785922253
4.0,0.2056487156905985,0.11902117925382023
5.0,0.20935157886750552,0.13269132130322034
6.0,0.2009143826327499,0.1382896941094762
7.0,0.1924771862908045,0.14388806704954135
8.0,0.1840399902364487,0.14948644163651126
9.0,0.175602793636851,0.15508481444276712
10.0,0.16716559740209538,0.16068318764617276
11.0,0.15208359658478776,0.1624607918943623
12.0,0.13700159479478646,0.16423839573153307
13.0,0.12191959287735141,0.16601599967399608
14.0,0.10683759152486326,0.1677936041855261
15.0,0.09175558973486218,0.16957120776573192
16.0,0.11404460758128823,0.17080449069223907
17.0,0.1363336254213391,0.17203777346606733
18.0,0.15862264276891408,0.17327105579757518
19.0,0.18091166035131237,0.17450433859733575
20.0,0.20320067793371074,0.17573762150428604
21.0,0.2447562207730786,0.17693436081182595
22.0,0.2863117627115428,0.178131100004364
23.0,0.32786730562816274,0.17932783848823655
24.0,0.36942284765167516,0.18052457713384942
25.0,0.4109783907486961,0.18172131604280273
26.0,0.3542962071289084,0.18039407214975423
27.0,0.2976140244002103,0.17906682746245267
28.0,0.2409318419870515,0.17773958451906877
29.0,0.18424965800073792,0.1764123398317673
30.0,0.12756747438732893,0.17508509568106634
31.0,-0.07477101294922378,0.17135453382288762
32.0,-0.2771095019197089,0.1676239722237812
33.0,-0.47944798965415814,0.1638934106232547
34.0,-0.6817864769315943,0.16016284868982023
35.0,-0.8841249660092687,0.15643228729562628
36.0,-0.9744057415722238,0.14196274716137497
37.0,-1.064686518959933,0.12749320710033393
38.0,-1.154967295981112,0.11302366716318299
39.0,-1.2452480727012054,0.09855412628628678
40.0,-1.3355288500052904,0.08408458669327275
41.0,-1.4069597732896595,0.07126585134899413
42.0,-1.4783906960815254,0.05844711505573859
43.0,-1.5498216194913146,0.045628379579134105
44.0,-1.621252542384914,0.032809643676652726
45.0,-1.6926834659926393,0.019990908151974286
46.0,-1.7577391667544915,0.006858609412490577
47.0,-1.8227948675827301,-0.00627368842385693
48.0,-1.8878505686191933,-0.019405986772566296
49.0,-1.9529062687854941,-0.03253828474347265
50.0,-2.017961970496324,-0.04567058309218182
51.0,-2.0637414789414428,-0.06048774388202377
52.0,-2.109520988111665,-0.07530490467186526
53.0,-2.155300496413292,-0.09012206486180528
54.0,-2.2010800054031097,-0.10493922565164635
55.0,-2.2468595148444823,-0.11975638577956114
56.0,-2.257311215952521,-0.13429683461782135
57.0,-2.2677629182003103,-0.14883728233798194
58.0,-2.2782146198127986,-0.1633777304376394
59.0,-2.288666322451358,-0.17791817842114016
60.0,-2.2991180238631923,-0.1924586269960602
61.0,-2.281800382736877,-0.20284258660385415
62.0,-2.264482743068787,-0.21322654486129872
63.0,-2.2471651023966257,-0.22361050465018023
64.0,-2.2298474620666036,-0.2339944639868216
65.0,-2.2125298214022617,-0.24437842251541905
66.0,-2.2053577698078186,-0.2498446452682277
67.0,-2.1981857170609946,-0.2553108674147593
68.0,-2.191013664691162,-0.26077708940536587
69.0,-2.183841612890394,-0.2662433121100997
70.0,-2.1766695599883015,-0.27170953412919835
71.0,-2.1651577736126164,-0.28194030061272346
72.0,-2.1536459859488333,-0.2921710679072026
73.0,-2.1421341998029853,-0.30240183443746665
74.0,-2.13062241353049,-0.3126326014679169
75.0,-2.1191106275177702,-0.32286336805317106
76.0,-2.1067798780883282,-0.3278386148193405
77.0,-2.094449128178161,-0.33281386084544934
78.0,-2.0821183786185147,-0.33778910791803235
79.0,-2.069787628634339,-0.3427643532420611
80.0,-2.0574568785221743,-0.3477395994220988
81.0,-2.047570305452028,-0.34967601857817215
82.0,-2.037683731780606,-0.35161243854519775
83.0,-2.0277971586136463,-0.3535488568589442
84.0,-2.0179105847208794,-0.3554852768000376
85.0,-2.008024010995709,-0.3574216952941842
86.0,-2.0096053272442242,-0.36076360902172244
87.0,-2.0111866422658604,-0.36410552255912915
88.0,-2.012767958742838,-0.3674474364477195
89.0,-2.014349274574654,-0.3707893502427796
90.0,-2.01593059027065,-0.3741312626535884
91.0,-2.0452675215605454,-0.374450716974853
92.0,-2.0746044522144493,-0.3747701710715592
93.0,-2.103941383607546,-0.37508962481437746
94.0,-2.1332783142614478,-0.37540907820968916
95.0,-2.16261524565453,-0.3757285318424084
96.0,-2.145114303876017,-0.374404170196875
97.0,-2.1276133615978825,-0.37307980835069804
98.0,-2.110112418950547,-0.371755446234803
99.0,-2.092611477562823,-0.3704310845690258
100.0,-2.0751105355967923,-0.36910672219547946
101.0,-2.0664564896905486,-0.3622083525702645
102.0,-2.057802443336544,-0.3553099834109304
103.0,-2.049148397694348,-0.34841161462804315
104.0,-2.0404943527336354,-0.3415132447673166
105.0,-2.031840307271836,-0.33461487503891474
106.0,-2.0101919152577414,-0.33114206270999696
107.0,-1.9885435240127562,-0.3276692495724936
108.0,-1.9668951315554568,-0.324196436643221
109.0,-1.9452467398644997,-0.32072362340253646
110.0,-1.9235983484863943,-0.3172508106298747
111.0,-1.9032340565728656,-0.31162069588903923
112.0,-1.8828697643250119,-0.3059905825727177
113.0,-1.862505472391232,-0.30036046787995635
114.0,-1.8421411804777057,-0.2947303534092047
115.0,-1.8217768883837735,-0.2891002389804712
116.0,-1.8154460856196837,-0.28283574385604066
117.0,-1.8091152832735546,-0.2765712489776257
118.0,-1.8027844811253682,-0.2703067539012697
119.0,-1.7964536787792387,-0.26404225849256524
120.0,-1.7901228757518088,-0.2577777631585564
121.0,-1.7887434807169782,-0.26078309049515636
122.0,-1.7873640845470742,-0.2637884168314586
123.0,-1.7859846884128026,-0.2667937432075277
124.0,-1.7846052935047172,-0.26979906935774123
125.0,-1.7832258976059536,-0.2728043953087317
126.0,-1.7297801617590982,-0.27291604345933335
127.0,-1.6763344244059486,-0.27302769044915837
128.0,-1.622888687743233,-0.2731393385997613
129.0,-1.5694429521318838,-0.2732509856682598
130.0,-1.5159972154406542,-0.27336263363846286
131.0,-1.4927160826919683,-0.2759198454969268
132.0,-1.4694349499633892,-0.27847705571676495
133.0,-1.4461538171310853,-0.2810342675745408
134.0,-1.4228726835120984,-0.28359147805840673
135.0,-1.3995915502890233,-0.28614868891992723
136.0,-1.3841592542465704,-0.2910845096421143
137.0,-1.3687269576201322,-0.2960203296146853
138.0,-1.353294660639982,-0.3009561492569899
139.0,-1.3378623645918524,-0.3058919703575185
140.0,-1.3224300676241298,-0.3108277899998224
141.0,-1.3065652691082255,-0.31090940487010954
142.0,-1.2907004708391243,-0.31099102136943585
143.0,-1.2748356709339748,-0.31107263657138146
144.0,-1.2589708721604291,-0.3111542512612679
145.0,-1.2431060730754662,-0.31123586753672156
146.0,-1.2226250557326663,-0.30633542658867674
147.0,-1.2021440365625515,-0.30143498508385125
148.0,-1.1816630172434053,-0.29653454374076177
149.0,-1.1611819997265775,-0.2916341033575179
150.0,-1.1407009808714246,-0.2867336626887913
151.0,-1.1189172441191513,-0.28022857127830236
152.0,-1.0971335080878477,-0.2737234797367994
153.0,-1.07534977084767,-0.2672183890090444
154.0,-1.0535660340011832,-0.26071329779920244
155.0,-1.0317822969848987,-0.254208206340637
156.0,-1.0248217756320768,-0.24428918400975952
157.0,-1.017861253070414,-0.23437016158062465
158.0,-1.0109007322505574,-0.2244511388582842
159.0,-1.003940209952234,-0.21453211627868815
160.0,-0.9969796879453116,-0.20461309350827347
161.0,-0.9679885351843205,-0.18973327946545343
162.0,-0.9389973809561619,-0.1748534654998851
163.0,-0.9100062278830838,-0.15997365112540615
164.0,-0.8810150751221036,-0.14509383734592582
165.0,-0.8520239213871,-0.13021402237714935
166.0,-0.8206182026000663,-0.11726528605865007
167.0,-0.7892124827171588,-0.10431654908391519
168.0,-0.7578067632681909,-0.09136781197116377
169.0,-0.7264010443105553,-0.07841907473239819
170.0,-0.6949953245146224,-0.06547033846197452
171.0,-0.6437599945963488,-0.05296938755432764
172.0,-0.5925246652694901,-0.040468435923953584
173.0,-0.5412893362728926,-0.027967485009930307
174.0,-0.4900540066381983,-0.015466534067417185
175.0,-0.43881867702774996,-0.0029655834654938756
176.0,-0.37998134717003634,0.008431389203768075
177.0,-0.3211440174718434,0.019828361558071515
178.0,-0.2623066876141367,0.031225334737462765
179.0,-0.20346935847413983,0.04262230713557175
180.0,-0.1446320292783509,0.054019280332201366
181.0,-0.08834806291633554,0.06464182073764492
182.0,-0.03206409619492579,0.07526435971338104
183.0,0.02421987068876087,0.08588690055767502
184.0,0.08050383693646411,0.09650944043911946
185.0,0.13678780329847842,0.10713198013535699
186.0,0.19801829566382986,0.11883630905409245
187.0,0.259248789225231,0.13054063873012844
188.0,0.3204792810323832,0.1422449691252105
189.0,0.38170977384440846,0.15394929720161962
190.0,0.4429402668581903,0.16565362680040363
191.0,0.4902515644394543,0.16948690555352736
192.0,0.5375628610154229,0.17332018230150073
193.0,0.5848741585966889,0.1771534599551826
194.0,0.6321854562260372,0.180986738186627
195.0,0.6794967538845578,0.18482001528156974
196.0,0.7104418466566399,0.1862394961412718
197.0,0.7413869382818931,0.18765897629958186
198.0,0.772332031575657,0.1890784572624694
199.0,0.8032771236662546,0.19049793734141937
200.0,0.8342222162041826,0.19191741780322238
201.0,0.8513302851057983,0.19194987934309898
202.0,0.8684383552634802,0.1919823405804295
203.0,0.8855464247196136,0.19201480111636623
204.0,0.9026544943247744,0.1920472626963957
205.0,0.9197625644273439,0.19207972349567268
206.0,0.9213843695801216,0.19016273533260283
207.0,0.9230061771761079,0.18824574683095707
208.0,0.9246279836337851,0.18632875861981388
209.0,0.9262497898600696,0.18441176925447578
210.0,0.9278715966882748,0.18249478214277126
211.0,0.9200822575861461,0.17759053310794926
212.0,0.9122929183653523,0.17268628457621538
213.0,0.9045035799116512,0.1677820355950475
214.0,0.8967142410679707,0.1628777870354873
215.0,0.8889249031494519,0.15797353884299192
216.0,0.8773964222558696,0.15021790456896955
217.0,0.8658679429237012,0.14246226957990482
218.0,0.8543394627861489,0.13470663376201122
219.0,0.8428109825608768,0.12695099919802705
220.0,0.8312825031806216,0.11919536449323609
221.0,0.7941307377071694,0.11345933179813915
222.0,0.7569789729849611,0.10772330004197116
223.0,0.7198272079079749,0.10198726800167836
224.0,0.6826754431800822,0.09625123622616163
225.0,0.6455236775319133,0.09051520380806616
226.0,0.6656069888884028,0.079609139565248
227.0,0.6856903000637028,0.06870307465560271
228.0,0.7057736112397885,0.05779700959692993
229.0,0.7258569220437677,0.04689094453044575
230.0,0.7459402335311645,0.0359848805509687
231.0,0.7440403161319008,0.02433380920674639
232.0,0.7421403992795631,0.012682738621258184
233.0,0.7402404817596173,0.001031667487408418
234.0,0.7383405646439384,-0.010619403201264161
235.0,0.7364406472446836,-0.022270474383188143
236.0,0.7286950726401517,-0.03285790610809263
237.0,0.7209494978252492,-0.04344533783230815
238.0,0.713203922396493,-0.05403277042114425
239.0,0.7054583475815833,-0.06462020206242117
240.0,0.6977127731574596,-0.07520763449732518
241.0,0.685573837997432,-0.09193696030218812
242.0,0.6734349024479638,-0.10866628535951424
243.0,0.6612959656675053,-0.12539561052269285
244.0,0.6491570309338932,-0.14212493581742755
245.0,0.6370180951188538,-0.15885426190656202
246.0,0.6167237725290525,-0.18365253972378967
247.0,0.5964294498792339,-0.20845081764118137
248.0,0.5761351271756608,-0.23324909545840752
249.0,0.5558408034250664,-0.25804737363914065
250.0,0.5355464808352638,-0.28284565200398143
251.0,0.5121964905011847,-0.300151209305079
252.0,0.48884650040394945,-0.3174567665232367
253.0,0.4654965100691856,-0.33476232400473394
254.0,0.4421465199155053,-0.3520678810488672
255.0,0.4187965299722009,-0.3693734382467784
256.0,0.379813756652374,-0.3815560868142535
257.0,0.34083098253749755,-0.39373873501822154
258.0,0.3018482097221053,-0.4059213833704313
259.0,0.2628654364022844,-0.4181040316802541
260.0,0.22388266294220766,-0.43028667974397783
261.0,0.2333484314981002,-0.443334732555375
262.0,0.2428141997041669,-0.45638278538612187
263.0,0.25227996772010536,-0.4694308378475512
264.0,0.2617457359261726,-0.48247889028752405
265.0,0.27121150413224016,-0.49552694297956895
266.0,0.28910985434252917,-0.5060205794161684
267.0,0.30700820629463094,-0.5165142153161663
268.0,0.32490655758411513,-0.5270078512225407
269.0,0.3428049088938454,-0.5375014875865226
270.0,0.36070326063636826,-0.5479951230749415
271.0,0.37477249696625914,-0.5537137925954223
272.0,0.38884173377836495,-0.5594324612870831
273.0,0.40291097011686194,-0.565151130772991
274.0,0.416980206530379,-0.5708697992199672
275.0,0.4310494424781013,-0.5765884690116042
276.0,0.43272858032436484,-0.5781029407907204
277.0,0.4344077166149026,-0.5796174130902663
278.0,0.43608685420351573,-0.5811318857953399
279.0,0.43776599113732356,-0.5826463587833091
280.0,0.439445128224163,-0.5841608300105993
281.0,0.4223536871610027,-0.5843741961924241
282.0,0.40526224494196067,-0.5845875625143054
283.0,0.38817080414214433,-0.584800928194357
284.0,0.37107936379165807,-0.5850142934370466
285.0,0.35398792170431476,-0.5852276586790452
286.0,0.3437285680332505,-0.5848811479417506
287.0,0.3334692138892639,-0.5845346369389909
288.0,0.3232098586445039,-0.5841881259166755
289.0,0.3129505047638569,-0.5838416149217277
290.0,0.3026911506971264,-0.58349510435702
291.0,0.3151270526562764,-0.5887715975927388
292.0,0.32756295453652223,-0.5940480917277957
293.0,0.33999885675332314,-0.5993245845727392
294.0,0.3524347593744024,-0.6046010780661089
295.0,0.3648706614294646,-0.6098775722270987
296.0,0.36295534811088187,-0.6057068197362724
297.0,0.3610400338063332,-0.601536066771042
298.0,0.35912472053514144,-0.5973653138363245
299.0,0.35720940599642986,-0.5931945612625601
300.0,0.35529409316965954,-0.589023808507704
301.0,0.34192862245816613,-0.5894796599988251
302.0,0.32856315234502764,-0.5899355125655598
